UNODC,unodc-dass@un.org,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
MMR,Myanmar,Asia,South-eastern Asia,Offences,by type of offence,Theft,Total,Total,2014,Counts,2964,CTS
MNE,Montenegro,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2014,Counts,892,CTS
MNG,Mongolia,Asia,Eastern Asia,Offences,by type of offence,Theft,Total,Total,2014,Counts,8424,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2014,Counts,365371,CTS
NOR,Norway,Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2014,Counts,132018,CTS
PAK,Pakistan,Asia,Southern Asia,Offences,by type of offence,Theft,Total,Total,2014,Counts,42747,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2014,Counts,21252,CTS
PER,Peru,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2014,Counts,89599,CTS
PHL,Philippines,Asia,South-eastern Asia,Offences,by type of offence,Theft,Total,Total,2014,Counts,112857,CTS
POL,Poland,Europe,Eastern Europe,Offences,by type of offence,Theft,Total,Total,2014,Counts,168577,CTS
PRI,Puerto Rico,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2014,Counts,28948,CTS
PRT,Portugal,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2014,Counts,104764,CTS
PRY,Paraguay,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2014,Counts,38704,CTS
ROU,Romania,Europe,Eastern Europe,Offences,by type of offence,Theft,Total,Total,2014,Counts,164396,CTS
RUS,Russian Federation,Europe,Eastern Europe,Offences,by type of offence,Theft,Total,Total,2014,Counts,802163,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Theft,Total,Total,2014,Counts,16182,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2014,Counts,7533,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2014,Counts,26755,CTS
SVK,Slovakia,Europe,Eastern Europe,Offences,by type of offence,Theft,Total,Total,2014,Counts,18568,CTS
SVN,Slovenia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2014,Counts,30103,CTS
SWE,Sweden,Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2014,Counts,413389,CTS
THA,Thailand,Asia,South-eastern Asia,Offences,by type of offence,Theft,Total,Total,2014,Counts,39898,CTS
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2014,Counts,2364,CTS/NGO
TUR,Türkiye,Asia,Western Asia,Offences,by type of offence,Theft,Total,Total,2014,Counts,214204,CTS
TZA,United Republic of Tanzania,Africa,Sub-Saharan Africa,Offences,by type of offence,Theft,Total,Total,2014,Counts,1043,CTS
UGA,Uganda,Africa,Sub-Saharan Africa,Offences,by type of offence,Theft,Total,Total,2014,Counts,17059,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2014,Counts,101683,CTS
USA,United States of America,Americas,Northern America,Offences,by type of offence,Theft,Total,Total,2014,Counts,5809100,CTS/NSO
VAT,Holy See,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2014,Counts,0,CTS
XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2014,Counts,15607,CTS
ALB,Albania,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,7012,CTS
AND,Andorra,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,1046,CTS
ARE,United Arab Emirates,Asia,Western Asia,Offences,by type of offence,Theft,Total,Total,2015,Counts,6211,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,271921,CTS
ARM,Armenia,Asia,Western Asia,Offences,by type of offence,Theft,Total,Total,2015,Counts,5365,CTS
ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,1215,CTS
AUS,Australia,Oceania,Australia and New Zealand,Offences,by type of offence,Theft,Total,Total,2015,Counts,561174,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,140254,CTS
BEL,Belgium,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,246853,CTS
BGR,Bulgaria,Europe,Eastern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,38315,CTS
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,4874,CTS
BLZ,Belize,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,789,CTS/MoI
BMU,Bermuda,Americas,Northern America,Offences,by type of offence,Theft,Total,Total,2015,Counts,1409,CTS
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,4711,CTS
BRB,Barbados,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,1694,CTS
CAN,Canada,Americas,Northern America,Offences,by type of offence,Theft,Total,Total,2015,Counts,502620,CTS
CHE,Switzerland,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,157911,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,185542,CTS
CMR,Cameroon,Africa,Sub-Saharan Africa,Offences,by type of offence,Theft,Total,Total,2015,Counts,16290,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,78595,CTS
CPV,Cabo Verde,Africa,Sub-Saharan Africa,Offences,by type of offence,Theft,Total,Total,2015,Counts,4122,CTS
CYP,Cyprus,Asia,Western Asia,Offences,by type of offence,Theft,Total,Total,2015,Counts,943,CTS
CZE,Czechia,Europe,Eastern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,84793,CTS
DEU,Germany,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,1348955,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,73,CTS
DNK,Denmark,Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,225868,CTS
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,1117,CTS
DZA,Algeria,Africa,Northern Africa,Offences,by type of offence,Theft,Total,Total,2015,Counts,49571,CTS
ECU,Ecuador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,33572,CTS
ESP,Spain,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,205751,CTS
EST,Estonia,Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,11354,CTS
FIN,Finland,Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,122404,CTS
FRA,France,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,1397363,CTS
GBR_E_W,United Kingdom (England and Wales),Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,1357563,CTS
GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,25707,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,86748,CTS
GRC,Greece,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,55151,CTS
GRD,Grenada,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,2081,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,47148,CTS
GUY,Guyana,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,5171,CTS
HND,Honduras,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,2911,CTS
HRV,Croatia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,13547,CTS
HUN,Hungary,Europe,Eastern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,111326,CTS
IDN,Indonesia,Asia,South-eastern Asia,Offences,by type of offence,Theft,Total,Total,2015,Counts,26298,CTS
IRL,Ireland,Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,72716,CTS
ISL,Iceland,Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,4032,CTS
ITA,Italy,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,1229103,CTS
JAM,Jamaica,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,335,CTS
JPN,Japan,Asia,Eastern Asia,Offences,by type of offence,Theft,Total,Total,2015,Counts,411350,CTS/MoI
KAZ,Kazakhstan,Asia,Central Asia,Offences,by type of offence,Theft,Total,Total,2015,Counts,208907,CTS
KEN,Kenya,Africa,Sub-Saharan Africa,Offences,by type of offence,Theft,Total,Total,2015,Counts,1111,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Offences,by type of offence,Theft,Total,Total,2015,Counts,9894,CTS
KOR,Republic of Korea,Asia,Eastern Asia,Offences,by type of offence,Theft,Total,Total,2015,Counts,245853,CTS
LBN,Lebanon,Asia,Western Asia,Offences,by type of offence,Theft,Total,Total,2015,Counts,25030,CTS
LIE,Liechtenstein,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,193,CTS
LKA,Sri Lanka,Asia,Southern Asia,Offences,by type of offence,Theft,Total,Total,2015,Counts,6425,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,22783,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,9193,CTS
LVA,Latvia,Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,19387,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Offences,by type of offence,Theft,Total,Total,2015,Counts,2647,CTS
MAR,Morocco,Africa,Northern Africa,Offences,by type of offence,Theft,Total,Total,2015,Counts,48597,CTS
MCO,Monaco,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,544,CTS
MDG,Madagascar,Africa,Sub-Saharan Africa,Offences,by type of offence,Theft,Total,Total,2015,Counts,222,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,265023,CTS
MLT,Malta,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,8653,CTS
MMR,Myanmar,Asia,South-eastern Asia,Offences,by type of offence,Theft,Total,Total,2015,Counts,2925,CTS
MNE,Montenegro,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,827,CTS
MNG,Mongolia,Asia,Eastern Asia,Offences,by type of offence,Theft,Total,Total,2015,Counts,9169,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,335120,CTS
NOR,Norway,Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,114828,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Offences,by type of offence,Theft,Total,Total,2015,Counts,140571,CTS
PAK,Pakistan,Asia,Southern Asia,Offences,by type of offence,Theft,Total,Total,2015,Counts,65964,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,18877,CTS
PER,Peru,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,94480,CTS
PHL,Philippines,Asia,South-eastern Asia,Offences,by type of offence,Theft,Total,Total,2015,Counts,82751,CTS
POL,Poland,Europe,Eastern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,145212,CTS
PRI,Puerto Rico,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,25165,CTS
PRT,Portugal,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,98434,CTS
PRY,Paraguay,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,38025,CTS
ROU,Romania,Europe,Eastern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,108439,CTS
RUS,Russian Federation,Europe,Eastern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,874784,CTS
SEN,Senegal,Africa,Sub-Saharan Africa,Offences,by type of offence,Theft,Total,Total,2015,Counts,2503,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Theft,Total,Total,2015,Counts,15207,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,8539,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,24483,CTS
SVK,Slovakia,Europe,Eastern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,24882,CTS
SVN,Slovenia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,22798,CTS
SWE,Sweden,Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,399646,CTS
THA,Thailand,Asia,South-eastern Asia,Offences,by type of offence,Theft,Total,Total,2015,Counts,39371,CTS
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,1870,CTS/NGO
TZA,United Republic of Tanzania,Africa,Sub-Saharan Africa,Offences,by type of offence,Theft,Total,Total,2015,Counts,179,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,109334,CTS
USA,United States of America,Americas,Northern America,Offences,by type of offence,Theft,Total,Total,2015,Counts,5723500,CTS/NSO
VAT,Holy See,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,0,CTS
XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2015,Counts,12295,CTS
ALB,Albania,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2016,Counts,5641,CTS
ARE,United Arab Emirates,Asia,Western Asia,Offences,by type of offence,Theft,Total,Total,2016,Counts,4803,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2016,Counts,270125,CTS
ARM,Armenia,Asia,Western Asia,Offences,by type of offence,Theft,Total,Total,2016,Counts,5677,CTS
ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2016,Counts,1015,CTS
AUS,Australia,Oceania,Australia and New Zealand,Offences,by type of offence,Theft,Total,Total,2016,Counts,593369,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2016,Counts,143531,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Theft,Total,Total,2016,Counts,2407,CTS
BEL,Belgium,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2016,Counts,232387,CTS
BGR,Bulgaria,Europe,Eastern Europe,Offences,by type of offence,Theft,Total,Total,2016,Counts,32727,CTS
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2016,Counts,4491,CTS
BLZ,Belize,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2016,Counts,752,CTS/MoI
BMU,Bermuda,Americas,Northern America,Offences,by type of offence,Theft,Total,Total,2016,Counts,1352,CTS
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2016,Counts,4867,CTS
BRB,Barbados,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2016,Counts,1701,CTS
CAN,Canada,Americas,Northern America,Offences,by type of offence,Theft,Total,Total,2016,Counts,512504,CTS
CHE,Switzerland,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2016,Counts,146359,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2016,Counts,173528,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2016,Counts,86564,CTS
CPV,Cabo Verde,Africa,Sub-Saharan Africa,Offences,by type of offence,Theft,Total,Total,2016,Counts,4455,CTS
CYP,Cyprus,Asia,Western Asia,Offences,by type of offence,Theft,Total,Total,2016,Counts,731,CTS
CZE,Czechia,Europe,Eastern Europe,Offences,by type of offence,Theft,Total,Total,2016,Counts,71224,CTS
DEU,Germany,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2016,Counts,1290481,CTS
DNK,Denmark,Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2016,Counts,225511,CTS
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2016,Counts,874,CTS
ECU,Ecuador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2016,Counts,32415,CTS
ESP,Spain,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2016,Counts,163077,CTS
EST,Estonia,Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2016,Counts,8982,CTS
FIN,Finland,Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2016,Counts,114490,CTS
FRA,France,Europe,Western Europe,Offences,by type of offence,Theft,Total,Total,2016,Counts,1381425,CTS
GBR_E_W,United Kingdom (England and Wales),Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2016,Counts,1467499,CTS
GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2016,Counts,24041,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Offences,by type of offence,Theft,Total,Total,2016,Counts,84867,CTS
GRC,Greece,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2016,Counts,57158,CTS
GRD,Grenada,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2016,Counts,2476,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2016,Counts,49114,CTS
GUY,Guyana,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2016,Counts,4816,CTS
HND,Honduras,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2016,Counts,3088,CTS
HRV,Croatia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2016,Counts,12739,CTS
HUN,Hungary,Europe,Eastern Europe,Offences,by type of offence,Theft,Total,Total,2016,Counts,93592,CTS
